date,Euribor_3m,Euribor_1w,Euribor_1m,Euribor_6m,Euribor_12m,VIX,EuroStoxx_Banks,Bund_10Y,ECB_Deposit,ECB_Marginal,ECB_Main,ECB_Yield_10Y,ECB_Yield_1Y,ECB_Yield_10Y,ECB_Yield_1Y,TIME PERIOD,Euro short-term rate - Calculation method (EST.B.EU000A2X2A25.CM),Euro short-term rate - Number of active banks (EST.B.EU000A2X2A25.NB),Euro short-term rate - Number of transactions (EST.B.EU000A2X2A25.NT),Euro short-term rate - Rate at 25th percentile of volume (EST.B.EU000A2X2A25.R25),Euro short-term rate - Rate at 75th percentile of volume (EST.B.EU000A2X2A25.R75),Euro short-term rate - Publication type (EST.B.EU000A2X2A25.RP),Euro short-term rate - Total volume (EST.B.EU000A2X2A25.TT),Euro short-term rate - Share of volume of the 5 largest active banks (EST.B.EU000A2X2A25.VL),Euro short-term rate - Volume-weighted trimmed mean rate (EST.B.EU000A2X2A25.WT),OIS_1m,OIS_3m
2006-01-11,2.502,2.36,2.391,2.644,2.832,10.94,57876.60507359849,3.32136363636364,1.25,3.25,2.25,3.706023,2.908538,3.278889,2.66173,01 Oct 2019,0.0,32.0,432.0,-0.57,-0.53,0.0,35996.0,54.0,-0.549,-0.32,-0.45
2006-01-17,2.508,2.354,2.386,2.638,2.805,11.91,57876.60507359849,3.32136363636364,1.25,3.25,2.25,3.707134,2.845079,3.252156,2.623589,01 Oct 2019,0.0,32.0,432.0,-0.57,-0.53,0.0,35996.0,54.0,-0.549,-0.32,-0.45
2006-01-23,2.524,2.357,2.385,2.653,2.838,13.93,57876.60507359849,3.32136363636364,1.25,3.25,2.25,3.812079,2.946152,3.374475,2.680563,01 Oct 2019,0.0,32.0,432.0,-0.57,-0.53,0.0,35996.0,54.0,-0.549,-0.32,-0.45
2006-01-27,2.536,2.355,2.384,2.678,2.874,11.97,57876.60507359849,3.32136363636364,1.25,3.25,2.25,3.9306,2.979146,3.462251,2.696659,01 Oct 2019,0.0,32.0,432.0,-0.57,-0.53,0.0,35996.0,54.0,-0.549,-0.32,-0.45
2006-02-02,2.563,2.363,2.392,2.706,2.916,13.23,61155.64255141455,3.4725,1.25,3.25,2.25,3.939223,3.059565,3.529059,2.743642,01 Oct 2019,0.0,32.0,432.0,-0.57,-0.53,0.0,35996.0,54.0,-0.549,-0.32,-0.45
2006-02-08,2.575,2.364,2.397,2.705,2.906,12.83,61155.64255141455,3.4725,1.25,3.25,2.25,3.950282,3.004263,3.505394,2.722945,01 Oct 2019,0.0,32.0,432.0,-0.57,-0.53,0.0,35996.0,54.0,-0.549,-0.32,-0.45
2006-02-14,2.596,2.365,2.443,2.718,2.899,12.25,61155.64255141455,3.4725,1.25,3.25,2.25,3.949798,2.992455,3.500215,2.720098,01 Oct 2019,0.0,32.0,432.0,-0.57,-0.53,0.0,35996.0,54.0,-0.549,-0.32,-0.45
2006-02-20,2.609,2.372,2.483,2.72,2.88,12.25,61155.64255141455,3.4725,1.25,3.25,2.25,3.899015,2.930273,3.432426,2.69251,01 Oct 2019,0.0,32.0,432.0,-0.57,-0.53,0.0,35996.0,54.0,-0.549,-0.32,-0.45
2006-02-24,2.644,2.392,2.551,2.766,2.956,11.46,61155.64255141455,3.4725,1.25,3.25,2.25,3.899034,3.049032,3.472247,2.768486,01 Oct 2019,0.0,32.0,432.0,-0.57,-0.53,0.0,35996.0,54.0,-0.549,-0.32,-0.45
2006-03-02,2.674,2.543,2.615,2.795,2.995,11.72,65107.00490656644,3.637391304347831,1.25,3.25,2.25,3.924512,3.152123,3.544816,2.838454,01 Oct 2019,0.0,32.0,432.0,-0.57,-0.53,0.0,35996.0,54.0,-0.549,-0.32,-0.45
2006-03-08,2.694,2.609,2.631,2.831,3.056,12.32,65107.00490656644,3.637391304347831,1.5,3.5,2.5,4.006836,3.214645,3.61983,2.875696,01 Oct 2019,0.0,32.0,432.0,-0.57,-0.53,0.0,35996.0,54.0,-0.549,-0.32,-0.45
2006-03-14,2.704,2.604,2.634,2.85,3.092,10.74,65107.00490656644,3.637391304347831,1.5,3.5,2.5,4.066571,3.223898,3.642159,2.88284,01 Oct 2019,0.0,32.0,432.0,-0.57,-0.53,0.0,35996.0,54.0,-0.549,-0.32,-0.45
2006-03-20,2.723,2.611,2.636,2.884,3.134,11.79,65107.00490656644,3.637391304347831,1.5,3.5,2.5,4.026012,3.278243,3.647681,2.930366,01 Oct 2019,0.0,32.0,432.0,-0.57,-0.53,0.0,35996.0,54.0,-0.549,-0.32,-0.45
2006-03-24,2.741,2.63,2.638,2.904,3.135,11.19,65107.00490656644,3.637391304347831,1.5,3.5,2.5,4.04269,3.269223,3.64836,2.935456,01 Oct 2019,0.0,32.0,432.0,-0.57,-0.53,0.0,35996.0,54.0,-0.549,-0.32,-0.45
2006-03-30,2.814,2.624,2.649,2.977,3.229,11.57,65107.00490656644,3.637391304347831,1.5,3.5,2.5,4.14861,3.40329,3.774013,3.034812,01 Oct 2019,0.0,32.0,432.0,-0.57,-0.53,0.0,35996.0,54.0,-0.549,-0.32,-0.45
2006-04-05,2.824,2.635,2.651,3.006,3.26,11.13,65539.2003340641,3.895,1.5,3.5,2.5,4.264582,3.42026,3.844543,3.057402,01 Oct 2019,0.0,32.0,432.0,-0.57,-0.53,0.0,35996.0,54.0,-0.549,-0.32,-0.45
2006-04-11,2.762,2.628,2.637,2.912,3.171,13.0,65539.2003340641,3.895,1.5,3.5,2.5,4.335722,3.372353,3.866271,2.981124,01 Oct 2019,0.0,32.0,432.0,-0.57,-0.53,0.0,35996.0,54.0,-0.549,-0.32,-0.45
2006-04-19,2.77,2.624,2.643,2.922,3.185,11.32,65539.2003340641,3.895,1.5,3.5,2.5,4.408788,3.428476,3.948855,3.003229,01 Oct 2019,0.0,32.0,432.0,-0.57,-0.53,0.0,35996.0,54.0,-0.549,-0.32,-0.45
2006-04-25,2.79,2.651,2.655,2.949,3.221,11.75,65539.2003340641,3.895,1.5,3.5,2.5,4.426943,3.487996,4.023336,3.053486,01 Oct 2019,0.0,32.0,432.0,-0.57,-0.53,0.0,35996.0,54.0,-0.549,-0.32,-0.45
2006-05-02,2.86,2.636,2.667,3.03,3.314,11.99,65477.60726589414,3.96272727272727,1.5,3.5,2.5,4.390643,3.539897,3.988504,3.112914,01 Oct 2019,0.0,32.0,432.0,-0.57,-0.53,0.0,35996.0,54.0,-0.549,-0.32,-0.45
2006-05-08,2.866,2.614,2.64,3.031,3.313,12.0,65477.60726589414,3.96272727272727,1.5,3.5,2.5,4.423787,3.538633,4.000058,3.115928,01 Oct 2019,0.0,32.0,432.0,-0.57,-0.53,0.0,35996.0,54.0,-0.549,-0.32,-0.45
2006-05-12,2.885,2.623,2.653,3.079,3.364,14.19,65477.60726589414,3.96272727272727,1.5,3.5,2.5,4.493104,3.544138,4.048646,3.139644,01 Oct 2019,0.0,32.0,432.0,-0.57,-0.53,0.0,35996.0,54.0,-0.549,-0.32,-0.45
2006-05-18,2.893,2.623,2.694,3.068,3.3,16.99,65477.60726589414,3.96272727272727,1.5,3.5,2.5,4.559184,3.439484,4.015378,3.090501,01 Oct 2019,0.0,32.0,432.0,-0.57,-0.53,0.0,35996.0,54.0,-0.549,-0.32,-0.45
2006-05-24,2.905,2.626,2.731,3.066,3.288,17.36,65477.60726589414,3.96272727272727,1.5,3.5,2.5,4.399279,3.396969,3.883082,3.071703,01 Oct 2019,0.0,32.0,432.0,-0.57,-0.53,0.0,35996.0,54.0,-0.549,-0.32,-0.45
2006-05-30,2.922,2.629,2.779,3.074,3.291,18.66,65477.60726589414,3.96272727272727,1.5,3.5,2.5,4.438592,3.468811,3.928984,3.125022,01 Oct 2019,0.0,32.0,432.0,-0.57,-0.53,0.0,35996.0,54.0,-0.549,-0.32,-0.45
2006-06-05,2.957,2.596,2.827,3.123,3.357,16.65,62201.6911994989,3.9604545454545503,1.5,3.5,2.5,4.397872,3.526449,3.925295,3.171605,01 Oct 2019,0.0,32.0,432.0,-0.57,-0.53,0.0,35996.0,54.0,-0.549,-0.32,-0.45
2006-06-09,2.953,2.754,2.845,3.112,3.336,18.12,62201.6911994989,3.9604545454545503,1.5,3.5,2.5,4.415806,3.463838,3.921213,3.122856,01 Oct 2019,0.0,32.0,432.0,-0.57,-0.53,0.0,35996.0,54.0,-0.549,-0.32,-0.45
2006-06-15,2.963,2.857,2.876,3.125,3.349,15.9,62201.6911994989,3.9604545454545503,1.75,3.75,2.75,4.411578,3.5024,3.938006,3.156751,01 Oct 2019,0.0,32.0,432.0,-0.57,-0.53,0.0,35996.0,54.0,-0.549,-0.32,-0.45
2006-06-21,2.985,2.863,2.884,3.168,3.416,15.52,62201.6911994989,3.9604545454545503,1.75,3.75,2.75,4.457405,3.60785,4.004198,3.223477,01 Oct 2019,0.0,32.0,432.0,-0.57,-0.53,0.0,35996.0,54.0,-0.549,-0.32,-0.45
2006-06-27,3.041,2.891,2.901,3.24,3.52,16.4,62201.6911994989,3.9604545454545503,1.75,3.75,2.75,4.506103,3.72643,4.076779,3.31506,01 Oct 2019,0.0,32.0,432.0,-0.57,-0.53,0.0,35996.0,54.0,-0.549,-0.32,-0.45
2006-07-03,3.055,2.84,2.898,3.239,3.507,13.05,62447.00908236767,4.01,1.75,3.75,2.75,4.471654,3.720763,4.059212,3.310824,01 Oct 2019,0.0,32.0,432.0,-0.57,-0.53,0.0,35996.0,54.0,-0.549,-0.32,-0.45
2006-07-07,3.075,2.842,2.884,3.274,3.559,13.97,62447.00908236767,4.01,1.75,3.75,2.75,4.447436,3.753772,4.053521,3.34814,01 Oct 2019,0.0,32.0,432.0,-0.57,-0.53,0.0,35996.0,54.0,-0.549,-0.32,-0.45
2006-07-13,3.09,2.852,2.916,3.282,3.551,17.79,62447.00908236767,4.01,1.75,3.75,2.75,4.451314,3.707911,4.026135,3.341682,01 Oct 2019,0.0,32.0,432.0,-0.57,-0.53,0.0,35996.0,54.0,-0.549,-0.32,-0.45
2006-07-19,3.114,2.852,2.942,3.297,3.555,15.55,62447.00908236767,4.01,1.75,3.75,2.75,4.42875,3.712781,4.003907,3.349584,01 Oct 2019,0.0,32.0,432.0,-0.57,-0.53,0.0,35996.0,54.0,-0.549,-0.32,-0.45
2006-07-25,3.134,2.849,2.985,3.314,3.525,14.85,62447.00908236767,4.01,1.75,3.75,2.75,4.35721,3.620879,3.926211,3.3137,01 Oct 2019,0.0,32.0,432.0,-0.57,-0.53,0.0,35996.0,54.0,-0.549,-0.32,-0.45
2006-07-31,3.161,2.811,3.03,3.333,3.546,14.95,63661.12329053137,4.01,1.75,3.75,2.75,4.341192,3.632399,3.912682,3.335887,01 Oct 2019,0.0,32.0,432.0,-0.57,-0.53,0.0,35996.0,54.0,-0.549,-0.32,-0.45
2006-08-04,3.201,3.038,3.09,3.381,3.603,14.34,63661.12329053137,3.88391304347826,1.75,3.75,2.75,4.282228,3.654925,3.881787,3.378827,01 Oct 2019,0.0,32.0,432.0,-0.57,-0.53,0.0,35996.0,54.0,-0.549,-0.32,-0.45
2006-08-10,3.215,3.092,3.104,3.394,3.588,14.46,63661.12329053137,3.88391304347826,2.0,4.0,3.0,4.324013,3.664164,3.913917,3.397736,01 Oct 2019,0.0,32.0,432.0,-0.57,-0.53,0.0,35996.0,54.0,-0.549,-0.32,-0.45
2006-08-16,3.227,3.092,3.105,3.424,3.657,12.41,63661.12329053137,3.88391304347826,2.0,4.0,3.0,4.303776,3.731267,3.918252,3.447987,01 Oct 2019,0.0,32.0,432.0,-0.57,-0.53,0.0,35996.0,54.0,-0.549,-0.32,-0.45
2006-08-22,3.249,3.086,3.106,3.436,3.657,12.19,63661.12329053137,3.88391304347826,2.0,4.0,3.0,4.18869,3.609141,3.797172,3.395319,01 Oct 2019,0.0,32.0,432.0,-0.57,-0.53,0.0,35996.0,54.0,-0.549,-0.32,-0.45
2006-08-28,3.254,3.042,3.094,3.432,3.605,12.18,63661.12329053137,3.88391304347826,2.0,4.0,3.0,4.218426,3.582247,3.806546,3.40033,01 Oct 2019,0.0,32.0,432.0,-0.57,-0.53,0.0,35996.0,54.0,-0.549,-0.32,-0.45
2006-09-01,3.267,3.071,3.096,3.46,3.636,11.96,67187.59787034137,3.75380952380952,2.0,4.0,3.0,4.125361,3.612714,3.744432,3.441351,01 Oct 2019,0.0,32.0,432.0,-0.57,-0.53,0.0,35996.0,54.0,-0.549,-0.32,-0.45
2006-09-07,3.294,3.082,3.096,3.502,3.704,13.88,67187.59787034137,3.75380952380952,2.0,4.0,3.0,4.185506,3.715933,3.830701,3.509568,01 Oct 2019,0.0,32.0,432.0,-0.57,-0.53,0.0,35996.0,54.0,-0.549,-0.32,-0.45
2006-09-13,3.321,3.077,3.125,3.534,3.746,11.18,67187.59787034137,3.75380952380952,2.0,4.0,3.0,4.140531,3.727223,3.808659,3.531773,01 Oct 2019,0.0,32.0,432.0,-0.57,-0.53,0.0,35996.0,54.0,-0.549,-0.32,-0.45
2006-09-19,3.349,3.073,3.172,3.55,3.765,11.98,67187.59787034137,3.75380952380952,2.0,4.0,3.0,4.026279,3.726569,3.749834,3.533443,01 Oct 2019,0.0,32.0,432.0,-0.57,-0.53,0.0,35996.0,54.0,-0.549,-0.32,-0.45
2006-09-25,3.374,3.058,3.205,3.532,3.671,12.12,67187.59787034137,3.75380952380952,2.0,4.0,3.0,3.983014,3.54268,3.652223,3.435999,01 Oct 2019,0.0,32.0,432.0,-0.57,-0.53,0.0,35996.0,54.0,-0.549,-0.32,-0.45
2006-09-29,3.417,3.083,3.272,3.567,3.716,11.98,67187.59787034137,3.75380952380952,2.0,4.0,3.0,3.930856,3.60731,3.663617,3.498118,01 Oct 2019,0.0,32.0,432.0,-0.57,-0.53,0.0,35996.0,54.0,-0.549,-0.32,-0.45
2006-10-05,3.464,3.295,3.336,3.604,3.745,11.98,68991.54400250547,3.7877272727272704,2.0,4.0,3.0,3.896778,3.546766,3.619171,3.471175,01 Oct 2019,0.0,32.0,432.0,-0.57,-0.53,0.0,35996.0,54.0,-0.549,-0.32,-0.45
2006-10-11,3.487,3.334,3.346,3.627,3.793,11.62,68991.54400250547,3.7877272727272704,2.25,4.25,3.25,3.967402,3.630012,3.715243,3.510831,01 Oct 2019,0.0,32.0,432.0,-0.57,-0.53,0.0,35996.0,54.0,-0.549,-0.32,-0.45
2006-10-17,3.503,3.334,3.349,3.643,3.796,11.73,68991.54400250547,3.7877272727272704,2.25,4.25,3.25,3.963637,3.604497,3.715814,3.507119,01 Oct 2019,0.0,32.0,432.0,-0.57,-0.53,0.0,35996.0,54.0,-0.549,-0.32,-0.45
2006-10-23,3.526,3.352,3.364,3.669,3.825,11.08,68991.54400250547,3.7877272727272704,2.25,4.25,3.25,4.022427,3.685497,3.790118,3.553017,01 Oct 2019,0.0,32.0,432.0,-0.57,-0.53,0.0,35996.0,54.0,-0.549,-0.32,-0.45
2006-10-27,3.554,3.366,3.381,3.704,3.866,10.8,68991.54400250547,3.7877272727272704,2.25,4.25,3.25,3.920576,3.669123,3.718448,3.57054,01 Oct 2019,0.0,32.0,432.0,-0.57,-0.53,0.0,35996.0,54.0,-0.549,-0.32,-0.45
2006-11-02,3.566,3.359,3.366,3.701,3.828,11.42,71225.5976615513,3.71409090909091,2.25,4.25,3.25,3.879136,3.681163,3.685098,3.57876,01 Oct 2019,0.0,32.0,432.0,-0.57,-0.53,0.0,35996.0,54.0,-0.549,-0.32,-0.45
2006-11-08,3.577,3.351,3.365,3.733,3.878,10.75,71225.5976615513,3.71409090909091,2.25,4.25,3.25,3.875942,3.758747,3.702554,3.630917,01 Oct 2019,0.0,32.0,432.0,-0.57,-0.53,0.0,35996.0,54.0,-0.549,-0.32,-0.45
2006-11-14,3.593,3.352,3.396,3.736,3.885,10.5,71225.5976615513,3.71409090909091,2.25,4.25,3.25,3.866897,3.716036,3.671553,3.606854,01 Oct 2019,0.0,32.0,432.0,-0.57,-0.53,0.0,35996.0,54.0,-0.549,-0.32,-0.45
2006-11-20,3.603,3.345,3.416,3.724,3.851,9.97,71225.5976615513,3.71409090909091,2.25,4.25,3.25,3.866253,3.694185,3.673663,3.58879,01 Oct 2019,0.0,32.0,432.0,-0.57,-0.53,0.0,35996.0,54.0,-0.549,-0.32,-0.45
2006-11-24,3.624,3.337,3.474,3.736,3.859,10.73,71225.5976615513,3.71409090909091,2.25,4.25,3.25,3.881156,3.683479,3.665173,3.59638,01 Oct 2019,0.0,32.0,432.0,-0.57,-0.53,0.0,35996.0,54.0,-0.549,-0.32,-0.45
2006-11-30,3.636,3.336,3.574,3.742,3.859,10.91,70266.20732853116,3.71409090909091,2.25,4.25,3.25,3.878174,3.67216,3.663722,3.592421,01 Oct 2019,0.0,32.0,432.0,-0.57,-0.53,0.0,35996.0,54.0,-0.549,-0.32,-0.45
2006-12-06,3.653,3.402,3.6,3.738,3.832,11.33,70266.20732853116,3.7705263157894704,2.25,4.25,3.25,3.8596,3.651447,3.650986,3.579454,01 Oct 2019,0.0,32.0,432.0,-0.57,-0.53,0.0,35996.0,54.0,-0.549,-0.32,-0.45
2006-12-12,3.674,3.596,3.653,3.785,3.9,10.65,70266.20732853116,3.7705263157894704,2.25,4.25,3.25,3.865611,3.736022,3.696814,3.638278,01 Oct 2019,0.0,32.0,432.0,-0.57,-0.53,0.0,35996.0,54.0,-0.549,-0.32,-0.45
2006-12-18,3.699,3.619,3.657,3.798,3.942,10.6,70266.20732853116,3.7705263157894704,2.5,4.5,3.5,3.932816,3.824604,3.782053,3.685913,01 Oct 2019,0.0,32.0,432.0,-0.57,-0.53,0.0,35996.0,54.0,-0.549,-0.32,-0.45
2006-12-22,3.716,3.749,3.671,3.831,3.991,11.36,70266.20732853116,3.7705263157894704,2.5,4.5,3.5,4.005467,3.877153,3.842342,3.728225,01 Oct 2019,0.0,32.0,432.0,-0.57,-0.53,0.0,35996.0,54.0,-0.549,-0.32,-0.45
2006-12-28,3.723,3.633,3.634,3.851,4.022,10.99,70266.20732853116,3.7705263157894704,2.5,4.5,3.5,4.066804,3.917795,3.896801,3.750841,01 Oct 2019,0.0,32.0,432.0,-0.57,-0.53,0.0,35996.0,54.0,-0.549,-0.32,-0.45
2007-01-04,3.734,3.613,3.625,3.865,4.03,11.51,72817.62188119844,4.01681818181818,2.5,4.5,3.5,4.078675,3.890394,3.902953,3.754924,01 Oct 2019,0.0,32.0,432.0,-0.57,-0.53,0.0,35996.0,54.0,-0.549,-0.32,-0.45
2007-01-10,3.745,3.569,3.612,3.885,4.063,11.47,72817.62188119844,4.01681818181818,2.5,4.5,3.5,4.157782,3.952917,3.965383,3.798284,01 Oct 2019,0.0,32.0,432.0,-0.57,-0.53,0.0,35996.0,54.0,-0.549,-0.32,-0.45
2007-01-16,3.746,3.593,3.614,3.883,4.062,10.74,72817.62188119844,4.01681818181818,2.5,4.5,3.5,4.186539,3.941653,3.988625,3.787985,01 Oct 2019,0.0,32.0,432.0,-0.57,-0.53,0.0,35996.0,54.0,-0.549,-0.32,-0.45
2007-01-22,3.755,3.592,3.613,3.893,4.08,10.77,72817.62188119844,4.01681818181818,2.5,4.5,3.5,4.153653,3.959121,3.985386,3.803551,01 Oct 2019,0.0,32.0,432.0,-0.57,-0.53,0.0,35996.0,54.0,-0.549,-0.32,-0.45
2007-01-26,3.772,3.594,3.614,3.916,4.09,11.13,72817.62188119844,4.01681818181818,2.5,4.5,3.5,4.221799,4.010682,4.055093,3.832461,01 Oct 2019,0.0,32.0,432.0,-0.57,-0.53,0.0,35996.0,54.0,-0.549,-0.32,-0.45
2007-02-01,3.785,3.587,3.609,3.923,4.08,10.31,75646.72721578453,4.049,2.5,4.5,3.5,4.212343,3.965066,4.018988,3.820961,01 Oct 2019,0.0,32.0,432.0,-0.57,-0.53,0.0,35996.0,54.0,-0.549,-0.32,-0.45
2007-02-07,3.786,3.567,3.607,3.92,4.065,10.32,75646.72721578453,4.049,2.5,4.5,3.5,4.189268,3.937181,3.990431,3.815457,01 Oct 2019,0.0,32.0,432.0,-0.57,-0.53,0.0,35996.0,54.0,-0.549,-0.32,-0.45
2007-02-13,3.814,3.585,3.611,3.945,4.099,10.34,75646.72721578453,4.049,2.5,4.5,3.5,4.275258,4.000451,4.074729,3.846424,01 Oct 2019,0.0,32.0,432.0,-0.57,-0.53,0.0,35996.0,54.0,-0.549,-0.32,-0.45
2007-02-19,3.831,3.589,3.658,3.953,4.115,10.34,75646.72721578453,4.049,2.5,4.5,3.5,4.220104,3.98942,4.031917,3.860669,01 Oct 2019,0.0,32.0,432.0,-0.57,-0.53,0.0,35996.0,54.0,-0.549,-0.32,-0.45
2007-02-23,3.846,3.591,3.712,3.973,4.123,10.58,75646.72721578453,4.049,2.5,4.5,3.5,4.178878,3.987702,4.011604,3.864041,01 Oct 2019,0.0,32.0,432.0,-0.57,-0.53,0.0,35996.0,54.0,-0.549,-0.32,-0.45
2007-03-01,3.856,3.583,3.771,3.96,4.077,15.82,73114.10376866061,3.9409090909090896,2.5,4.5,3.5,4.115334,3.855936,3.91427,3.787966,01 Oct 2019,0.0,32.0,432.0,-0.57,-0.53,0.0,35996.0,54.0,-0.549,-0.32,-0.45
2007-03-07,3.868,3.645,3.808,3.96,4.052,15.24,73114.10376866061,3.9409090909090896,2.5,4.5,3.5,4.132278,3.861929,3.901127,3.800606,01 Oct 2019,0.0,32.0,432.0,-0.57,-0.53,0.0,35996.0,54.0,-0.549,-0.32,-0.45
2007-03-13,3.889,3.834,3.856,4.001,4.105,18.13,73114.10376866061,3.9409090909090896,2.5,4.5,3.5,4.112843,3.90628,3.886131,3.855953,01 Oct 2019,0.0,32.0,432.0,-0.57,-0.53,0.0,35996.0,54.0,-0.549,-0.32,-0.45
2007-03-19,3.892,3.838,3.863,4.009,4.126,14.59,73114.10376866061,3.9409090909090896,2.75,4.75,3.75,4.09581,3.944222,3.900858,3.868258,01 Oct 2019,0.0,32.0,432.0,-0.57,-0.53,0.0,35996.0,54.0,-0.549,-0.32,-0.45
2007-03-23,3.904,3.859,3.863,4.014,4.124,12.95,73114.10376866061,3.9409090909090896,2.75,4.75,3.75,4.214692,3.957114,3.967463,3.879593,01 Oct 2019,0.0,32.0,432.0,-0.57,-0.53,0.0,35996.0,54.0,-0.549,-0.32,-0.45
2007-03-29,3.922,3.857,3.864,4.036,4.168,15.14,73114.10376866061,3.9409090909090896,2.75,4.75,3.75,4.259424,4.01015,4.021284,3.910234,01 Oct 2019,0.0,32.0,432.0,-0.57,-0.53,0.0,35996.0,54.0,-0.549,-0.32,-0.45
2007-04-04,3.944,3.85,3.863,4.069,4.203,13.24,74500.46977763857,4.1521052631579,2.75,4.75,3.75,4.301348,4.041459,4.052252,3.936594,01 Oct 2019,0.0,32.0,432.0,-0.57,-0.53,0.0,35996.0,54.0,-0.549,-0.32,-0.45
2007-04-10,3.955,3.841,3.858,4.078,4.232,12.68,74500.46977763857,4.1521052631579,2.75,4.75,3.75,4.345771,4.091126,4.105856,3.967376,01 Oct 2019,0.0,32.0,432.0,-0.57,-0.53,0.0,35996.0,54.0,-0.549,-0.32,-0.45
2007-04-16,3.975,3.837,3.856,4.101,4.271,11.98,74500.46977763857,4.1521052631579,2.75,4.75,3.75,4.422684,4.144555,4.173485,3.998062,01 Oct 2019,0.0,32.0,432.0,-0.57,-0.53,0.0,35996.0,54.0,-0.549,-0.32,-0.45
2007-04-20,3.988,3.849,3.857,4.108,4.276,12.07,74500.46977763857,4.1521052631579,2.75,4.75,3.75,4.402283,4.155833,4.177227,4.01224,01 Oct 2019,0.0,32.0,432.0,-0.57,-0.53,0.0,35996.0,54.0,-0.549,-0.32,-0.45
2007-04-26,4.005,3.853,3.859,4.123,4.283,12.79,74500.46977763857,4.1521052631579,2.75,4.75,3.75,4.362399,4.152974,4.159127,4.015626,01 Oct 2019,0.0,32.0,432.0,-0.57,-0.53,0.0,35996.0,54.0,-0.549,-0.32,-0.45
2007-05-02,4.023,3.848,3.863,4.143,4.306,13.08,78846.43490969829,4.27904761904762,2.75,4.75,3.75,4.356525,4.165304,4.162831,4.030153,01 Oct 2019,0.0,32.0,432.0,-0.57,-0.53,0.0,35996.0,54.0,-0.549,-0.32,-0.45
2007-05-08,4.043,3.837,3.864,4.157,4.323,13.21,78846.43490969829,4.27904761904762,2.75,4.75,3.75,4.359215,4.181227,4.157685,4.043534,01 Oct 2019,0.0,32.0,432.0,-0.57,-0.53,0.0,35996.0,54.0,-0.549,-0.32,-0.45
2007-05-14,4.063,3.851,3.89,4.172,4.331,13.96,78846.43490969829,4.27904761904762,2.75,4.75,3.75,4.42781,4.222165,4.224219,4.065091,01 Oct 2019,0.0,32.0,432.0,-0.57,-0.53,0.0,35996.0,54.0,-0.549,-0.32,-0.45
2007-05-18,4.077,3.853,3.923,4.213,4.4,12.76,78846.43490969829,4.27904761904762,2.75,4.75,3.75,4.448926,4.309584,4.270272,4.132633,01 Oct 2019,0.0,32.0,432.0,-0.57,-0.53,0.0,35996.0,54.0,-0.549,-0.32,-0.45
2007-05-24,4.095,3.861,3.973,4.228,4.413,14.08,78846.43490969829,4.27904761904762,2.75,4.75,3.75,4.494284,4.349979,4.321459,4.154151,01 Oct 2019,0.0,32.0,432.0,-0.57,-0.53,0.0,35996.0,54.0,-0.549,-0.32,-0.45
2007-05-30,4.113,3.853,4.007,4.245,4.439,12.83,78846.43490969829,4.27904761904762,2.75,4.75,3.75,4.503158,4.402288,4.344259,4.18827,01 Oct 2019,0.0,32.0,432.0,-0.57,-0.53,0.0,35996.0,54.0,-0.549,-0.32,-0.45
2007-06-05,4.126,3.835,4.052,4.26,4.486,13.63,80171.20785050631,4.560476190476191,2.75,4.75,3.75,4.562355,4.484899,4.417749,4.228078,01 Oct 2019,0.0,32.0,432.0,-0.57,-0.53,0.0,35996.0,54.0,-0.549,-0.32,-0.45
2007-06-11,4.14,4.095,4.107,4.27,4.494,14.71,80171.20785050631,4.560476190476191,2.75,4.75,3.75,4.692991,4.476158,4.502066,4.223455,01 Oct 2019,0.0,32.0,432.0,-0.57,-0.53,0.0,35996.0,54.0,-0.549,-0.32,-0.45
2007-06-15,4.148,4.096,4.113,4.284,4.519,13.94,80171.20785050631,4.560476190476191,3.0,5.0,4.0,4.835392,4.53363,4.611068,4.250777,01 Oct 2019,0.0,32.0,432.0,-0.57,-0.53,0.0,35996.0,54.0,-0.549,-0.32,-0.45
2007-06-21,4.159,4.122,4.115,4.301,4.534,14.21,80171.20785050631,4.560476190476191,3.0,5.0,4.0,4.782095,4.507399,4.586144,4.24312,01 Oct 2019,0.0,32.0,432.0,-0.57,-0.53,0.0,35996.0,54.0,-0.549,-0.32,-0.45
2007-06-27,4.164,4.129,4.119,4.3,4.505,15.53,80171.20785050631,4.560476190476191,3.0,5.0,4.0,4.693187,4.456219,4.496318,4.230983,01 Oct 2019,0.0,32.0,432.0,-0.57,-0.53,0.0,35996.0,54.0,-0.549,-0.32,-0.45
2007-07-03,4.182,4.068,4.112,4.321,4.526,14.92,77293.03685144587,4.505,3.0,5.0,4.0,4.673488,4.484412,4.492098,4.257552,01 Oct 2019,0.0,32.0,432.0,-0.57,-0.53,0.0,35996.0,54.0,-0.549,-0.32,-0.45
2007-07-09,4.197,4.085,4.105,4.348,4.582,15.16,77293.03685144587,4.505,3.0,5.0,4.0,4.775925,4.572904,4.620858,4.298562,01 Oct 2019,0.0,32.0,432.0,-0.57,-0.53,0.0,35996.0,54.0,-0.549,-0.32,-0.45
2007-07-13,4.214,4.091,4.105,4.364,4.594,15.15,77293.03685144587,4.505,3.0,5.0,4.0,4.720446,4.563035,4.567783,4.307526,01 Oct 2019,0.0,32.0,432.0,-0.57,-0.53,0.0,35996.0,54.0,-0.549,-0.32,-0.45
